id,reason,timestamp,postal_code
37570,2,2020-03-23 17:10:34,8026
51303,3,2020-03-15 10:46:24,8026
13731,3,2020-03-13 11:15:59,8048
54769,8,2020-03-13 09:09:33,8020
37633,7,2020-03-04 12:56:36,8201
60334,3,2020-03-18 03:25:48,8047
36907,6,2020-03-16 23:47:35,8011
87538,7,2020-03-19 17:37:43,8015
36230,3,2020-03-02 15:01:33,8035
43685,3,2020-03-17 07:59:34,8021
32210,5,2020-03-26 00:15:49,8026
89546,1,2020-03-25 11:24:35,8020
67513,8,2020-03-02 11:05:16,8200
15660,8,2020-03-04 18:51:17,8011
75568,7,2020-03-21 07:42:03,8047
70085,7,2020-02-28 02:25:43,8036
85677,8,2020-03-01 22:13:01,8025
92412,5,2020-03-26 14:39:57,8047
63848,2,2020-03-06 04:22:04,8020
34786,6,2020-03-23 14:17:09,8026
51099,2,2020-03-17 21:45:05,8016
85439,4,2020-03-12 12:26:34,8221
71975,5,2020-03-14 14:16:55,8042
33399,4,2020-03-25 12:05:14,8049
54828,5,2020-03-12 00:47:15,8036
85411,1,2020-03-01 03:36:12,8036
96100,3,2020-03-13 07:44:14,8046
40222,5,2020-03-01 10:54:53,8027
44309,8,2020-03-04 03:16:21,8020
84510,2,2020-02-28 01:43:26,8201
67215,6,2020-03-05 14:53:40,8042
90903,5,2020-03-10 18:52:02,8020
90412,2,2020-02-29 00:37:37,8026
43496,8,2020-02-28 20:28:26,8045
51488,7,2020-02-27 00:15:07,8221
43975,8,2020-03-08 04:56:37,8026
83763,7,2020-02-28 00:44:41,8221
89743,7,2020-03-06 12:34:40,8042
19306,2,2020-03-25 14:19:43,8220
49627,3,2020-03-21 04:04:39,8035
55191,2,2020-02-27 08:58:05,8042
9380,7,2020-03-18 01:19:45,8200
89637,3,2020-03-17 12:22:29,8048
41591,1,2020-03-12 08:28:36,8020
38273,3,2020-03-20 03:27:40,8010
50371,8,2020-03-25 21:13:53,8026
97866,4,2020-03-20 15:35:06,8036
15204,1,2020-03-15 01:52:07,8046
97804,4,2020-03-07 06:50:47,8221
94780,8,2020-03-15 13:53:41,8221
31566,3,2020-03-25 19:40:48,8221
61412,2,2020-03-15 13:46:49,8045
95400,3,2020-03-15 15:58:48,8010
26190,8,2020-03-15 16:10:00,8045
6760,5,2020-03-18 00:29:06,8036
74639,8,2020-03-02 07:19:56,8025
25243,8,2020-03-27 20:46:14,8027
55166,4,2020-03-20 02:53:49,8035
26475,6,2020-02-27 04:38:40,8020
57399,2,2020-03-17 11:29:29,8011
67837,5,2020-03-03 14:15:24,8048
4689,5,2020-03-03 05:02:27,8020
63796,3,2020-03-22 13:36:11,8042
86911,2,2020-02-27 11:54:55,8201
85356,6,2020-03-07 02:52:02,8310
53197,8,2020-03-03 11:52:35,8042
64451,8,2020-03-08 00:22:21,8047
96509,2,2020-03-19 09:26:31,8021
52769,5,2020-03-06 01:04:53,8016
35188,2,2020-03-20 22:44:02,8042
39724,7,2020-03-07 08:07:44,8221
80906,5,2020-03-20 06:10:59,8045
98135,1,2020-03-26 09:36:55,8200
90638,1,2020-03-20 13:58:10,8042
35710,8,2020-03-19 08:33:26,8011
3630,3,2020-03-11 17:32:09,8025
97673,7,2020-03-04 08:01:28,8200
71776,4,2020-02-28 10:42:56,8047
98863,5,2020-03-12 08:28:37,8028
82463,8,2020-03-08 20:41:22,8221
6416,5,2020-03-14 23:43:09,8027
5082,3,2020-03-15 06:45:17,8042
18720,3,2020-03-25 08:52:05,8041
57376,1,2020-03-27 17:54:11,8028
49634,4,2020-03-16 22:26:18,8036
39056,6,2020-03-14 12:12:42,8011
31900,4,2020-02-28 05:12:20,8011
61645,8,2020-03-25 04:51:26,8027
62572,1,2020-03-12 05:15:26,8201
36703,7,2020-03-06 04:21:16,8020
92509,3,2020-03-05 07:06:38,8045
75074,5,2020-03-03 00:39:31,8011
85010,7,2020-03-24 07:32:53,8016
19486,4,2020-03-09 21:22:44,8028
86294,6,2020-03-03 17:39:49,8027
28338,5,2020-03-19 07:05:29,8010
15277,4,2020-03-06 06:54:37,8021
80491,5,2020-03-10 23:15:07,8220
52027,3,2020-03-21 16:35:52,8041
77656,4,2020-03-02 14:14:31,8049
68998,1,2020-03-07 19:25:59,8048
42503,2,2020-03-07 18:54:27,8200
59094,7,2020-03-06 22:00:52,8049
13162,3,2020-03-14 18:25:20,8201
39419,7,2020-03-12 08:07:35,8046
91970,6,2020-03-14 10:26:41,8028
77839,1,2020-03-11 23:19:58,8020
49632,7,2020-03-05 03:09:55,8048
97939,4,2020-03-20 17:39:02,8041
6853,5,2020-03-21 11:36:50,8035
60156,1,2020-03-13 10:48:15,8026
56517,8,2020-03-08 18:07:43,8220
79170,2,2020-03-24 21:32:37,8015
6084,5,2020-03-01 21:19:52,8047
55584,1,2020-03-20 23:15:13,8011
24912,2,2020-03-24 22:28:09,8027
53296,4,2020-03-23 06:40:39,8047
96340,8,2020-03-04 12:36:54,8036
9256,4,2020-03-19 19:09:36,8025
36985,4,2020-03-26 04:51:46,8036
9844,2,2020-02-28 14:44:20,8049
37820,6,2020-03-01 02:21:06,8026
21691,3,2020-03-20 06:49:46,8200
61763,6,2020-03-14 18:59:09,8027
98718,4,2020-03-08 09:11:08,8201
61346,8,2020-02-29 18:56:29,8310
27997,5,2020-03-11 05:58:08,8028
16670,7,2020-03-27 14:25:39,8026
32397,6,2020-03-07 17:01:58,8011
99702,2,2020-03-05 11:41:11,8036
59185,5,2020-03-18 11:33:47,8310
77666,4,2020-03-15 08:44:41,8035
92672,1,2020-03-08 23:30:08,8020
45421,3,2020-03-14 06:49:26,8036
66267,7,2020-03-07 03:42:51,8035
67470,5,2020-03-18 04:49:54,8046
25724,2,2020-03-01 18:12:11,8047
94497,5,2020-03-25 11:54:30,8201
19427,4,2020-03-19 21:36:44,8028
16143,2,2020-03-02 13:01:13,8221
87145,4,2020-03-17 14:23:39,8046
63528,7,2020-03-10 15:04:26,8201
6207,6,2020-02-28 20:48:04,8045
44436,6,2020-03-07 17:37:31,8201
7315,6,2020-02-26 23:02:31,8020
42696,7,2020-03-23 15:41:32,8010
45746,4,2020-03-12 07:17:43,8028
34500,7,2020-03-05 06:46:41,8310
67134,7,2020-03-11 14:24:50,8040
56280,6,2020-02-28 10:27:34,8220
29840,5,2020-03-03 10:16:53,8221
46351,8,2020-03-07 04:51:16,8035
67452,7,2020-03-07 22:39:12,8040
93999,4,2020-03-06 19:10:35,8027
97671,7,2020-03-15 12:27:16,8045
62763,2,2020-03-07 11:51:11,8020
85574,3,2020-03-09 18:22:38,8021
17462,5,2020-03-14 00:34:46,8026
44119,8,2020-03-18 17:26:27,8046
77441,8,2020-03-11 21:52:48,8220
55150,3,2020-03-13 07:02:29,8015
22650,3,2020-03-06 18:05:32,8025
62012,5,2020-03-27 10:58:50,8028
14204,1,2020-02-29 22:25:34,8011
84358,1,2020-03-01 21:14:08,8027
54332,4,2020-03-05 16:46:18,8010
58432,4,2020-03-04 16:57:22,8027
39264,3,2020-03-25 16:55:52,8016
43764,3,2020-03-27 06:47:08,8025
32380,8,2020-02-28 10:41:15,8020
60852,6,2020-03-11 03:46:04,8026
46035,5,2020-03-18 15:17:29,8046
90718,4,2020-03-21 00:30:35,8041
67374,2,2020-03-04 18:36:21,8310
28041,7,2020-03-02 16:55:20,8015
4956,2,2020-03-02 23:47:12,8220
67581,5,2020-02-29 21:17:26,8221
58730,5,2020-03-17 20:28:03,8035
37278,3,2020-03-11 21:32:16,8042
45499,1,2020-02-28 14:15:12,8048
3110,6,2020-03-20 17:09:16,8010
63229,3,2020-02-29 03:48:04,8041
10144,2,2020-03-18 07:59:28,8046
16085,4,2020-03-09 11:49:45,8021
6694,7,2020-03-14 23:56:00,8011
13456,7,2020-03-24 00:50:52,8027
3958,3,2020-03-20 10:07:54,8028
45596,2,2020-03-18 04:50:25,8040
21970,8,2020-03-08 17:58:25,8035
7645,3,2020-03-06 23:15:57,8015
44543,8,2020-03-15 16:57:15,8035
19469,8,2020-03-02 00:42:03,8036
13126,7,2020-03-17 04:15:02,8026
61433,8,2020-03-06 03:33:14,8040
43253,3,2020-03-03 07:24:44,8028
70796,3,2020-03-15 19:35:31,8036
25803,3,2020-03-03 23:59:55,8025
4663,3,2020-03-01 00:24:11,8025
63905,5,2020-03-04 22:34:48,8200
97235,5,2020-03-02 12:27:04,8048
62514,2,2020-03-07 14:02:52,8045
85913,8,2020-03-16 23:13:47,8020
26830,2,2020-03-05 21:12:57,8010
81848,5,2020-03-15 04:21:35,8027
93259,2,2020-03-05 00:15:11,8025
14219,7,2020-03-07 08:42:00,8026
71346,7,2020-03-06 22:07:29,8045
45657,5,2020-03-01 23:44:58,8010
80345,2,2020-03-11 22:33:08,8021
75231,4,2020-03-06 15:19:32,8028
60379,1,2020-03-20 09:08:38,8049
38365,8,2020-03-23 12:09:26,8041
16874,4,2020-03-02 07:19:35,8010
78611,8,2020-03-13 12:19:26,8020
19312,3,2020-03-22 12:12:27,8048
62002,8,2020-03-20 18:26:24,8020
12704,5,2020-03-02 01:22:03,8221
6316,7,2020-03-01 17:27:03,8016
99056,2,2020-03-26 22:36:23,8036
12010,3,2020-03-24 09:51:19,8040
33145,4,2020-02-29 10:12:19,8201
67639,2,2020-03-17 11:01:34,8049
51105,6,2020-03-10 17:46:32,8010
98233,1,2020-03-10 22:03:21,8035
2868,3,2020-02-29 07:03:51,8310
70613,2,2020-03-26 09:21:02,8200
57495,3,2020-03-22 18:37:32,8042
65141,6,2020-02-27 05:54:56,8027
61404,1,2020-03-12 05:06:54,8011
45213,5,2020-03-24 00:23:01,8040
5119,8,2020-03-27 11:24:34,8028
64465,7,2020-03-06 08:14:39,8021
88774,6,2020-02-27 15:10:34,8036
31561,7,2020-03-02 20:10:49,8047
93165,3,2020-03-15 07:28:58,8021
4177,8,2020-03-06 04:51:27,8047
8152,5,2020-03-26 07:02:00,8046
67401,2,2020-03-15 05:30:39,8048
70395,3,2020-03-05 11:32:43,8047
8106,5,2020-02-29 10:38:47,8201
15691,5,2020-03-17 06:43:21,8025
6375,1,2020-03-20 00:40:15,8036
39134,3,2020-03-23 11:10:53,8026
14217,8,2020-03-02 01:03:58,8220
4880,1,2020-03-08 17:03:17,8310
52854,5,2020-02-27 17:39:44,8040
25168,6,2020-03-11 20:27:31,8028
82452,2,2020-03-02 08:26:51,8028
76056,2,2020-03-17 03:24:49,8310
9382,1,2020-03-05 19:49:59,8015
7347,7,2020-02-29 20:37:54,8049
94126,1,2020-03-16 23:48:51,8047
48891,1,2020-02-29 04:18:29,8200
85362,1,2020-03-25 12:14:02,8036
15031,1,2020-03-21 23:04:28,8042
76137,4,2020-03-20 14:19:47,8201
43202,6,2020-02-28 04:10:59,8011
98579,6,2020-03-10 08:02:23,8010
59680,4,2020-03-01 03:19:00,8040
99922,6,2020-03-16 04:01:40,8016
38675,3,2020-03-20 07:44:50,8042
63685,7,2020-03-06 06:04:25,8040
38811,2,2020-03-01 06:52:37,8049
76511,5,2020-03-20 18:21:10,8220
84859,8,2020-03-26 15:40:11,8028
90015,2,2020-03-10 14:50:43,8025
10439,2,2020-03-22 08:33:09,8045
10555,5,2020-03-15 12:46:33,8042
95015,1,2020-02-28 04:20:13,8027
60185,5,2020-02-27 09:57:55,8042
46080,6,2020-03-11 03:40:13,8036
48602,5,2020-03-07 20:03:56,8036
97692,3,2020-03-21 21:22:40,8027
34863,4,2020-02-28 17:15:30,8200
39255,8,2020-03-09 21:05:18,8020
76664,4,2020-03-13 11:16:06,8035
91410,3,2020-02-29 03:21:44,8310
34211,2,2020-03-17 01:33:00,8047
21117,4,2020-03-02 10:37:05,8048
19341,3,2020-03-24 08:56:47,8026
59883,8,2020-03-12 16:05:37,8021
18621,3,2020-03-17 21:18:01,8035
3066,6,2020-03-10 17:53:56,8040
45401,8,2020-03-10 08:46:59,8025
92754,4,2020-03-14 23:45:18,8021
22556,2,2020-03-05 16:08:20,8011
17529,8,2020-03-01 10:37:40,8310
34593,8,2020-03-01 06:47:25,8015
77114,4,2020-03-22 05:25:20,8220
15056,6,2020-03-09 21:06:48,8016
22141,5,2020-03-21 11:44:54,8049
99797,8,2020-02-27 04:52:13,8201
27009,7,2020-03-08 10:32:54,8015
32865,4,2020-03-22 16:29:16,8025
26686,5,2020-03-24 18:47:00,8011
16759,4,2020-03-01 00:43:49,8026
5722,1,2020-03-07 15:17:15,8047
45654,8,2020-03-07 09:00:32,8020
34330,7,2020-03-11 21:48:17,8041
22245,2,2020-03-04 09:25:11,8015
13751,6,2020-03-03 06:31:45,8010
9644,8,2020-03-09 17:47:25,8221
46301,1,2020-03-12 00:12:13,8027
29425,8,2020-03-27 21:48:26,8011
27119,8,2020-03-24 13:44:05,8020
74168,7,2020-03-12 21:13:04,8016
14205,1,2020-03-21 15:09:44,8049
30018,1,2020-03-04 06:39:30,8010
76005,3,2020-03-26 05:19:45,8028
65285,8,2020-03-02 07:15:26,8200
48942,7,2020-03-18 05:35:16,8045
86696,3,2020-03-14 13:30:29,8046
69610,7,2020-03-21 08:54:10,8028
55940,7,2020-03-05 07:44:23,8035
52164,3,2020-03-21 00:47:42,8010
11608,2,2020-03-09 00:58:36,8045
84012,8,2020-03-09 18:04:26,8041
59069,2,2020-03-16 12:22:09,8041
53799,8,2020-02-27 18:24:49,8040
40531,5,2020-03-20 20:49:33,8035
58028,1,2020-03-09 18:04:03,8200
29187,7,2020-03-14 21:56:25,8310
85172,1,2020-03-21 04:02:29,8021
45505,3,2020-03-08 21:05:52,8011
93818,6,2020-02-26 23:24:10,8220
21223,7,2020-02-28 12:03:50,8011
38866,5,2020-03-03 10:07:18,8027
35977,6,2020-03-22 22:16:37,8016
32306,3,2020-03-15 07:57:02,8035
32288,4,2020-03-19 13:49:05,8011
19083,2,2020-03-27 14:00:10,8201
48338,3,2020-03-01 04:07:23,8035
35328,5,2020-03-13 04:00:44,8036
96049,1,2020-03-05 16:28:38,8220
56295,5,2020-03-26 03:59:32,8036
88054,8,2020-03-15 15:23:06,8028
65281,4,2020-03-01 08:27:28,8010
69845,3,2020-03-02 09:25:41,8046
48041,4,2020-03-07 22:32:16,8011
83379,1,2020-03-27 10:36:08,8035
12747,4,2020-03-25 09:50:33,8040
48377,8,2020-03-02 04:29:34,8010
17845,2,2020-03-07 06:52:09,8220
85162,2,2020-03-18 21:44:41,8035
55129,5,2020-03-12 01:06:04,8040
3634,1,2020-03-05 17:18:48,8036
78563,3,2020-03-13 20:53:34,8041
70258,7,2020-03-19 12:25:22,8040
48065,6,2020-03-17 21:20:48,8041
55490,1,2020-03-13 22:47:50,8045
87146,8,2020-03-14 07:16:18,8011
75964,5,2020-02-29 05:18:27,8045
32918,8,2020-03-24 08:42:35,8010
14695,3,2020-03-10 16:03:25,8201
26479,7,2020-03-08 06:59:25,8046
90251,3,2020-03-22 16:12:44,8046
42720,5,2020-03-14 20:01:55,8028
98091,3,2020-03-01 05:56:25,8035
30808,1,2020-02-29 14:40:33,8049
77629,4,2020-03-27 05:30:53,8048
79389,8,2020-03-09 17:22:13,8200
43361,5,2020-03-09 22:40:58,8026
6117,7,2020-03-21 08:21:40,8040
9839,3,2020-03-10 14:30:42,8045
43196,3,2020-03-09 22:20:00,8221
24416,6,2020-03-25 10:43:02,8025
69281,3,2020-03-17 22:14:28,8025
80465,7,2020-03-10 20:16:47,8010
24348,4,2020-03-02 05:45:48,8035
4834,3,2020-03-13 09:35:12,8016
35971,1,2020-03-24 10:11:38,8310
4776,1,2020-03-18 04:13:00,8027
76306,6,2020-02-29 01:05:10,8021
49528,6,2020-03-02 23:59:55,8048
49582,5,2020-03-16 21:45:35,8049
91319,8,2020-03-23 07:51:45,8015
81284,1,2020-03-01 21:01:43,8220
49494,5,2020-03-05 11:52:58,8221
23278,7,2020-03-25 08:22:52,8036
32524,2,2020-03-22 20:11:25,8049
96085,6,2020-03-14 14:53:11,8011
97796,6,2020-03-26 00:07:06,8011
33493,4,2020-03-22 16:02:26,8016
22629,1,2020-03-06 08:23:34,8048
34190,3,2020-03-08 08:26:35,8040
69746,4,2020-03-16 21:24:54,8221
5874,3,2020-03-25 09:43:52,8028
60343,1,2020-03-09 01:27:18,8221
64998,6,2020-03-18 12:13:25,8046
12751,7,2020-02-28 00:51:59,8200
77452,6,2020-03-16 18:53:47,8049
73598,1,2020-03-23 02:10:25,8310
4157,2,2020-03-03 12:19:17,8021
89572,8,2020-02-29 13:07:05,8011
77712,8,2020-03-13 00:08:07,8021
33325,4,2020-03-02 20:54:44,8045
69055,3,2020-03-09 10:50:09,8027
75743,3,2020-03-26 09:41:09,8026
33381,2,2020-03-25 16:14:43,8011
52055,3,2020-02-29 02:01:54,8020
34268,8,2020-03-22 23:58:52,8010
33808,1,2020-03-11 18:12:27,8047
26536,5,2020-03-16 15:38:52,8220
34645,1,2020-03-25 11:23:53,8010
47491,7,2020-03-17 09:27:48,8047
70365,8,2020-03-23 04:09:07,8021
46210,3,2020-02-27 19:41:38,8041
51444,3,2020-03-09 12:37:51,8047
47714,5,2020-03-13 22:47:42,8201
54355,3,2020-03-03 04:03:16,8020
14125,7,2020-03-01 03:12:02,8010
79459,7,2020-03-02 15:11:34,8035
13515,8,2020-03-25 02:25:21,8010
73257,2,2020-03-23 14:29:43,8021
53732,4,2020-03-11 21:11:37,8010
50445,2,2020-03-19 16:07:34,8221
97823,6,2020-03-18 20:41:38,8048
10315,5,2020-03-27 04:14:05,8200
28717,4,2020-03-04 11:21:23,8036
44594,8,2020-03-26 22:37:43,8027
95820,4,2020-03-13 14:44:47,8027
6818,3,2020-03-26 07:37:59,8201
53364,8,2020-03-22 16:56:09,8035
92590,2,2020-03-12 05:05:33,8021
41715,8,2020-02-27 04:41:20,8020
58534,7,2020-03-02 04:54:33,8200
73859,3,2020-03-22 06:42:04,8047
40117,1,2020-03-15 03:54:43,8015
6213,8,2020-03-24 00:25:46,8200
30330,2,2020-03-02 23:16:05,8048
20871,8,2020-03-21 07:59:14,8010
53879,8,2020-03-24 04:03:38,8027
65112,7,2020-03-07 05:01:20,8015
50223,2,2020-03-23 15:50:51,8201
34148,3,2020-03-21 04:18:20,8201
14713,3,2020-03-02 15:57:25,8046
17611,4,2020-03-09 20:54:59,8025
47375,8,2020-03-24 05:26:08,8041
57975,2,2020-03-11 16:01:04,8310
48255,4,2020-03-11 01:04:13,8020
44000,2,2020-03-06 20:44:32,8221
25032,5,2020-03-22 12:32:09,8049
28528,7,2020-03-06 04:30:24,8035
59189,4,2020-03-01 15:14:02,8045
62484,6,2020-03-01 02:24:28,8046
36652,4,2020-03-22 03:55:07,8028
22161,8,2020-03-26 05:30:43,8201
12806,2,2020-03-20 12:31:24,8040
71021,3,2020-03-22 05:15:45,8041
75196,3,2020-03-19 10:26:56,8015
79339,7,2020-03-05 22:32:30,8047
49201,1,2020-03-21 05:40:40,8220
11541,2,2020-03-14 05:05:40,8048
61301,5,2020-02-27 06:47:20,8028
91157,4,2020-03-14 18:03:11,8010
47980,6,2020-03-14 07:50:26,8020
79299,8,2020-03-09 10:11:45,8200
45611,1,2020-03-26 00:17:16,8049
59633,1,2020-03-10 12:43:52,8310
2650,7,2020-03-14 01:05:33,8220
55405,4,2020-03-16 03:53:41,8049
81191,4,2020-02-28 09:10:52,8025
78686,7,2020-03-05 05:38:38,8221
68963,3,2020-03-12 18:56:04,8016
86194,6,2020-03-03 02:22:08,8048
62464,1,2020-03-04 11:47:29,8036
27313,7,2020-03-20 09:42:09,8015
67313,1,2020-03-23 15:29:30,8028
72439,4,2020-03-08 20:54:49,8028
27867,5,2020-02-28 09:32:00,8016
57674,1,2020-03-20 01:25:12,8028
91096,1,2020-03-14 21:23:20,8020
16689,5,2020-02-29 08:21:18,8036
90604,8,2020-03-21 16:29:52,8020
49274,6,2020-03-01 18:41:20,8020
61343,8,2020-03-25 21:02:09,8220
90508,6,2020-03-27 14:44:27,8040
92142,8,2020-03-24 19:41:09,8200
50748,7,2020-03-15 06:44:11,8010
31581,3,2020-03-20 19:06:31,8010
29975,7,2020-02-29 14:32:12,8220
48870,4,2020-03-11 21:02:28,8049
32172,8,2020-03-15 08:07:29,8011
17743,8,2020-03-03 09:41:41,8021
66069,4,2020-02-27 22:56:37,8021
67019,4,2020-03-04 10:19:11,8046
37011,3,2020-03-16 21:32:13,8048
37304,6,2020-03-02 20:13:35,8040
73599,3,2020-03-14 23:32:06,8040
90911,4,2020-03-13 11:56:01,8310
6660,6,2020-03-24 03:04:33,8200
97159,8,2020-03-10 00:48:37,8045
30596,3,2020-02-27 07:00:12,8015
3885,8,2020-02-28 02:41:21,8028
48819,3,2020-03-13 19:42:30,8016
28314,6,2020-03-06 03:56:56,8025
87255,3,2020-02-27 14:59:44,8020
74853,4,2020-03-15 23:34:29,8025
13912,2,2020-03-07 17:04:41,8042
56365,8,2020-03-11 22:40:56,8028
98891,1,2020-03-02 22:59:43,8049
47031,1,2020-03-04 17:52:10,8220
45050,4,2020-03-25 19:51:58,8310
61503,3,2020-03-07 20:50:33,8221
52488,5,2020-03-05 10:39:46,8200
66577,5,2020-02-28 14:01:20,8046
8230,8,2020-03-26 22:41:30,8221
9674,3,2020-03-20 12:21:53,8028
12790,2,2020-03-06 06:32:49,8021
76732,5,2020-03-03 23:47:55,8047
33766,5,2020-03-06 05:28:07,8026
89702,8,2020-03-10 13:31:33,8046
53921,2,2020-03-21 21:23:59,8025
14986,7,2020-03-24 19:42:28,8020
5682,5,2020-03-04 23:20:15,8020
74091,3,2020-03-18 23:40:36,8025
26838,3,2020-03-13 19:16:58,8200
42567,7,2020-03-11 01:52:56,8221
1063,3,2020-03-22 17:31:50,8220
90291,2,2020-03-16 22:44:39,8310
80767,2,2020-03-03 23:57:37,8027
24445,4,2020-03-22 18:40:28,8015
67641,3,2020-02-29 04:44:14,8310
21155,7,2020-03-13 08:09:57,8011
51922,4,2020-03-18 10:12:47,8310
53666,7,2020-03-20 23:26:50,8028
54218,7,2020-03-08 21:29:45,8035
91042,4,2020-03-17 21:09:27,8048
23050,8,2020-03-27 15:05:24,8025
15591,7,2020-03-13 08:45:53,8045
39218,4,2020-03-23 20:05:55,8027
89406,1,2020-03-24 08:30:57,8049
70008,6,2020-03-25 16:02:09,8015
42162,8,2020-03-03 13:53:41,8201
1761,1,2020-03-05 09:26:50,8041
46766,3,2020-03-12 20:59:28,8025
8145,8,2020-03-04 08:57:48,8048
84767,5,2020-02-27 23:55:10,8016
66401,6,2020-03-21 04:52:18,8028
49638,2,2020-03-17 09:46:01,8020
71881,3,2020-03-10 23:48:46,8042
41662,6,2020-03-12 12:26:32,8049
27995,3,2020-03-06 02:16:33,8220
61018,2,2020-03-05 01:32:50,8015
84176,6,2020-03-10 06:17:49,8201
81221,6,2020-03-20 19:44:31,8220
68738,8,2020-03-03 21:32:08,8041
81605,5,2020-03-04 04:43:10,8201
5586,1,2020-03-20 17:57:12,8027
34042,4,2020-03-09 23:10:59,8025
31610,7,2020-03-15 01:28:00,8041
41371,2,2020-03-18 04:14:24,8048
14510,3,2020-02-29 19:04:29,8028
58503,4,2020-03-03 13:02:03,8027
87206,1,2020-03-15 06:18:19,8046
73021,1,2020-02-29 23:10:40,8048
68807,8,2020-03-18 00:06:03,8042
18099,7,2020-03-09 06:00:13,8010
14314,7,2020-03-21 05:32:27,8201
84274,2,2020-03-03 21:06:25,8049
24366,4,2020-03-22 23:51:50,8048
86889,7,2020-03-25 06:12:12,8220
96088,5,2020-03-13 23:47:55,8220
9612,2,2020-03-05 13:49:10,8220
74394,6,2020-03-01 11:16:25,8201
17859,4,2020-03-08 07:58:09,8035
25408,2,2020-03-07 04:27:31,8027
71876,6,2020-03-22 17:10:37,8028
89923,8,2020-03-04 17:14:20,8025
34289,4,2020-02-27 15:59:06,8047
27511,7,2020-03-11 04:23:15,8046
80427,6,2020-03-01 15:36:16,8015
97174,3,2020-03-07 11:43:38,8045
98295,2,2020-03-16 09:49:42,8040
56409,1,2020-03-16 14:40:21,8041
49088,7,2020-03-20 11:52:56,8026
3905,5,2020-03-07 21:41:12,8020
99355,7,2020-03-04 22:36:35,8035
55780,7,2020-03-10 10:36:16,8045
8244,8,2020-03-23 16:49:18,8221
57257,2,2020-03-20 23:44:31,8011
45779,7,2020-03-20 17:07:36,8046
42165,1,2020-03-08 16:20:35,8027
57128,6,2020-02-29 22:16:45,8011
85463,3,2020-03-13 06:19:57,8200
84968,8,2020-03-23 15:23:48,8200
2579,2,2020-03-09 05:01:17,8021
54910,6,2020-03-15 14:45:20,8049
38937,4,2020-02-28 19:24:28,8046
75075,4,2020-03-24 11:59:26,8035
45856,1,2020-03-11 15:00:08,8015
99157,4,2020-03-09 03:57:23,8042
5586,7,2020-03-03 20:22:29,8015
62581,6,2020-03-26 09:49:05,8049
10731,5,2020-03-26 02:40:28,8310
79549,7,2020-03-22 03:51:56,8010
